
time,qw,qx,qy,qz,roll,pitch,yaw,hfbx,hfby,hfbz,ax,ay,az,hgx,hgy,hgz
1.496329,0.067078,-0.997316,0.029984,0.014359,-172.360443,1.871754,-3.319899,-0.005342,0.001865,-0.000080,-0.028168,-0.122894,-0.980759,-0.016101,-0.067433,-0.495171
1.506356,0.066207,-0.997362,0.030151,0.014831,-172.462173,1.924174,-3.337176,-0.002489,-0.003846,0.000598,-0.039856,-0.126114,-0.976669,-0.016331,-0.066467,-0.495294
1.516383,0.065430,-0.997406,0.030197,0.015198,-172.552628,1.963811,-3.341268,0.000753,-0.007261,0.000936,-0.047226,-0.129898,-0.969940,-0.016788,-0.065585,-0.495397
1.526411,0.064620,-0.997458,0.030182,0.015289,-172.645783,1.971439,-3.340419,0.000216,-0.008380,0.001088,-0.050156,-0.127411,-0.970947,-0.017134,-0.064801,-0.495488
1.536438,0.063720,-0.997524,0.030090,0.014923,-172.747772,1.925898,-3.334346,-0.002773,-0.003379,0.000533,-0.040817,-0.121216,-0.981613,-0.017201,-0.063995,-0.495590
1.546465,0.062989,-0.997583,0.029969,0.014313,-172.829636,1.852807,-3.326137,-0.002685,0.000782,-0.000009,-0.032181,-0.121384,-0.996094,-0.016803,-0.063114,-0.495717
1.556492,0.062393,-0.997631,0.029983,0.013534,-172.895630,1.761916,-3.334395,-0.003320,0.004195,-0.000420,-0.024277,-0.120071,-1.007965,-0.016166,-0.062408,-0.495828
1.566519,0.061784,-0.997678,0.030136,0.012512,-172.962601,1.644070,-3.360087,-0.004171,0.008974,-0.000990,-0.012817,-0.116516,-1.002457,-0.015373,-0.061839,-0.495924
1.576546,0.061249,-0.997714,0.030350,0.011749,-173.021866,1.556497,-3.390644,-0.003220,0.005952,-0.000642,-0.016663,-0.115738,-0.989456,-0.014345,-0.061263,-0.496026
1.586574,0.060745,-0.997746,0.030517,0.011230,-173.078339,1.496596,-3.414144,-0.002450,0.002221,-0.000205,-0.022522,-0.115707,-0.984879,-0.013581,-0.060752,-0.496111
1.596601,0.060272,-0.997775,0.030594,0.010956,-173.131714,1.464115,-3.425494,-0.001938,-0.000249,0.000081,-0.026489,-0.116058,-0.987534,-0.013059,-0.060265,-0.496184
1.606628,0.059814,-0.997802,0.030670,0.010773,-173.183777,1.442119,-3.436121,-0.002680,-0.001263,0.000221,-0.028061,-0.114075,-0.991318,-0.012775,-0.059803,-0.496247
1.616655,0.059342,-0.997833,0.030732,0.010269,-173.236374,1.383341,-3.447208,-0.003439,0.004776,-0.000484,-0.015762,-0.113266,-1.005768,-0.012584,-0.059353,-0.496306
1.626682,0.058930,-0.997859,0.030838,0.009873,-173.282501,1.337256,-3.462624,-0.002810,0.005559,-0.000591,-0.013138,-0.113709,-1.006607,-0.012071,-0.058898,-0.496373
1.636709,0.058563,-0.997878,0.030960,0.009781,-173.324448,1.326313,-3.477655,-0.002560,0.004048,-0.000417,-0.015320,-0.112793,-1.001251,-0.011669,-0.058499,-0.496430
1.646737,0.058075,-0.997902,0.031067,0.009781,-173.380539,1.325333,-3.490563,-0.003824,0.005019,-0.000499,-0.013153,-0.109436,-1.000778,-0.011573,-0.058136,-0.496475
1.656764,0.057632,-0.997924,0.031158,0.009979,-173.432144,1.347062,-3.500314,-0.002402,0.002252,-0.000205,-0.018662,-0.110840,-0.996429,-0.011565,-0.057650,-0.496532
1.666791,0.057190,-0.997946,0.031174,0.010208,-173.483643,1.371799,-3.501207,-0.000828,-0.000809,0.000113,-0.025055,-0.112366,-0.989899,-0.011754,-0.057202,-0.496579
1.676818,0.056717,-0.997974,0.031143,0.010193,-173.537842,1.368195,-3.498451,-0.000663,-0.000118,0.000029,-0.024185,-0.112213,-0.993591,-0.011970,-0.056755,-0.496625
1.686845,0.056167,-0.998009,0.031067,0.010116,-173.600555,1.357038,-3.490911,-0.001054,-0.001727,0.000221,-0.027359,-0.110474,-0.993591,-0.011939,-0.056285,-0.496679
1.696872,0.055573,-0.998047,0.030930,0.009995,-173.668167,1.340136,-3.476783,-0.000471,-0.001864,0.000220,-0.027313,-0.110046,-0.989105,-0.011841,-0.055741,-0.496743
1.706900,0.054962,-0.998088,0.030792,0.009720,-173.737122,1.305725,-3.463557,-0.000607,0.002240,-0.000234,-0.018829,-0.108795,-0.990952,-0.011694,-0.055155,-0.496812
1.716927,0.054413,-0.998123,0.030624,0.009735,-173.799912,1.304531,-3.444975,-0.000719,-0.000485,0.000070,-0.023804,-0.107849,-0.995438,-0.011394,-0.054558,-0.496885
1.726954,0.054001,-0.998150,0.030456,0.009766,-173.847076,1.305563,-3.426096,0.000041,-0.000964,0.000104,-0.024857,-0.108765,-0.999924,-0.011383,-0.054013,-0.496944
1.736981,0.053635,-0.998176,0.030274,0.009674,-173.888458,1.292729,-3.406192,-0.000743,0.000677,-0.000056,-0.021637,-0.106766,-1.003876,-0.011392,-0.053603,-0.496989
1.747008,0.053421,-0.998192,0.030106,0.009781,-173.913086,1.303198,-3.386605,0.000683,-0.002041,0.000203,-0.026627,-0.107697,-0.992523,-0.011280,-0.053244,-0.497030
1.757035,0.053330,-0.998202,0.029938,0.009796,-173.923462,1.303605,-3.367394,0.002751,0.000923,-0.000161,-0.020660,-0.110397,-0.983414,-0.011372,-0.053030,-0.497051
1.767063,0.053299,-0.998207,0.029800,0.009903,-173.927185,1.314873,-3.351034,0.004309,-0.003224,0.000245,-0.028900,-0.113220,-0.982513,-0.011375,-0.052940,-0.497060
1.777090,0.053344,-0.998209,0.029678,0.009766,-173.921326,1.298577,-3.337827,0.006382,-0.002656,0.000135,-0.027786,-0.116531,-0.976181,-0.011473,-0.052908,-0.497061
1.787117,0.053452,-0.998210,0.029557,0.009476,-173.907898,1.265044,-3.325504,0.008022,-0.002591,0.000093,-0.027313,-0.119583,-0.973740,-0.011331,-0.052959,-0.497059
1.797144,0.053635,-0.998204,0.029495,0.009247,-173.886124,1.239088,-3.319649,0.007854,-0.003529,0.000202,-0.028763,-0.120193,-0.979538,-0.011039,-0.053076,-0.497053
1.807171,0.053940,-0.998188,0.029480,0.009216,-173.851013,1.236516,-3.317707,0.008336,-0.001870,0.000019,-0.025482,-0.123764,-0.997543,-0.010812,-0.053266,-0.497038
1.817198,0.054215,-0.998170,0.029541,0.009338,-173.819992,1.251767,-3.323601,0.006117,0.001821,-0.000329,-0.018082,-0.120590,-1.003403,-0.010790,-0.053571,-0.497006
1.827226,0.054535,-0.998148,0.029663,0.009460,-173.783829,1.267548,-3.336406,0.005324,0.004195,-0.000571,-0.013489,-0.119202,-1.000671,-0.010923,-0.053839,-0.496974
1.837253,0.054855,-0.998125,0.029831,0.009537,-173.747482,1.278406,-3.354771,0.004851,0.001428,-0.000264,-0.019302,-0.118423,-0.996796,-0.011061,-0.054153,-0.496936
1.847280,0.055251,-0.998097,0.030029,0.009567,-173.702423,1.284461,-3.376747,0.005203,-0.004124,0.000335,-0.030502,-0.118958,-0.989944,-0.011155,-0.054468,-0.496900
1.857307,0.055633,-0.998073,0.030212,0.009323,-173.658066,1.258994,-3.398772,0.005354,-0.005491,0.000485,-0.033234,-0.119614,-0.986328,-0.011208,-0.054859,-0.496856
1.867334,0.055969,-0.998048,0.030396,0.009338,-173.619797,1.263059,-3.419238,0.004928,-0.009552,0.000953,-0.040848,-0.119308,-0.984436,-0.010986,-0.055244,-0.496818
1.877362,0.056152,-0.998030,0.030548,0.009674,-173.600113,1.303057,-3.434345,0.003121,-0.009563,0.001001,-0.040909,-0.116287,-0.983795,-0.011021,-0.055576,-0.496780
1.887389,0.056061,-0.998028,0.030655,0.009979,-173.611679,1.338353,-3.444812,0.000907,-0.002970,0.000313,-0.028305,-0.111679,-0.979141,-0.011370,-0.055746,-0.496753
1.897416,0.055802,-0.998036,0.030762,0.010376,-173.642929,1.383506,-3.454873,-0.000443,-0.004843,0.000553,-0.032501,-0.108383,-0.975372,-0.011678,-0.055645,-0.496758
1.907443,0.055466,-0.998049,0.030853,0.010651,-173.682495,1.414338,-3.464100,0.000477,-0.008804,0.000970,-0.041046,-0.109497,-0.973908,-0.012072,-0.055373,-0.496779
1.917470,0.055053,-0.998071,0.030929,0.010513,-173.729462,1.397665,-3.474242,-0.000659,-0.008895,0.001002,-0.042084,-0.107437,-0.981796,-0.012341,-0.055029,-0.496810
1.927497,0.054535,-0.998101,0.030976,0.010239,-173.788010,1.364748,-3.481942,-0.002396,-0.010170,0.001177,-0.044327,-0.103180,-0.981903,-0.012196,-0.054622,-0.496859
1.937525,0.054153,-0.998120,0.031052,0.010117,-173.831528,1.349908,-3.491906,0.000420,-0.009437,0.001018,-0.042282,-0.107712,-0.981415,-0.011909,-0.054115,-0.496921
1.947552,0.053818,-0.998135,0.031174,0.010056,-173.869888,1.342522,-3.506758,0.000929,-0.004354,0.000449,-0.032120,-0.108658,-0.987686,-0.011779,-0.053737,-0.496965
1.957579,0.053452,-0.998148,0.031403,0.009979,-173.911942,1.333900,-3.533914,-0.000535,0.001080,-0.000103,-0.021286,-0.105881,-0.995392,-0.011715,-0.053405,-0.497002
1.967606,0.053131,-0.998157,0.031693,0.009964,-173.949066,1.332765,-3.567611,-0.001227,-0.000947,0.000130,-0.025360,-0.104340,-1.001068,-0.011639,-0.053040,-0.497043
1.977633,0.052887,-0.998161,0.031982,0.009918,-173.977356,1.328387,-3.601376,-0.002170,-0.004550,0.000533,-0.032867,-0.102509,-1.008286,-0.011630,-0.052718,-0.497078
1.987660,0.052704,-0.998163,0.032196,0.009964,-173.998703,1.334272,-3.625874,-0.003241,-0.008340,0.000956,-0.040604,-0.100037,-1.010468,-0.011591,-0.052472,-0.497105
1.997688,0.052566,-0.998164,0.032333,0.010132,-174.015305,1.353777,-3.640747,-0.005954,-0.007307,0.000908,-0.038498,-0.093903,-1.008118,-0.011643,-0.052287,-0.497123
2.007715,0.052476,-0.998164,0.032425,0.010300,-174.026413,1.373215,-3.650420,-0.006504,-0.003093,0.000479,-0.030334,-0.092743,-1.010849,-0.011813,-0.052142,-0.497134
2.017742,0.052430,-0.998162,0.032547,0.010376,-174.032120,1.382501,-3.664007,-0.006024,0.002691,-0.000136,-0.018875,-0.093552,-1.011124,-0.011982,-0.052045,-0.497140
2.027769,0.052384,-0.998159,0.032639,0.010620,-174.038376,1.410805,-3.673111,-0.004864,0.000573,0.000058,-0.023117,-0.094803,-1.000443,-0.012063,-0.051996,-0.497143
2.037796,0.052323,-0.998158,0.032684,0.010880,-174.046356,1.440528,-3.676915,-0.003029,-0.000557,0.000133,-0.025620,-0.097336,-0.989639,-0.012310,-0.051941,-0.497143
2.047823,0.052200,-0.998164,0.032638,0.011047,-174.060944,1.458994,-3.670833,-0.002146,-0.001345,0.000195,-0.027527,-0.098297,-0.982986,-0.012570,-0.051871,-0.497144
2.057851,0.052018,-0.998176,0.032517,0.011200,-174.082214,1.475075,-3.656270,-0.000838,-0.003369,0.000372,-0.031799,-0.100418,-0.980789,-0.012731,-0.051744,-0.497153
2.067878,0.051819,-0.998190,0.032364,0.011276,-174.105026,1.482175,-3.638638,-0.000120,-0.001020,0.000109,-0.027496,-0.101776,-0.983704,-0.012871,-0.051558,-0.497169
2.077905,0.051666,-0.998202,0.032272,0.011154,-174.121979,1.467111,-3.629074,0.002484,0.003027,-0.000377,-0.019531,-0.106384,-0.982071,-0.012933,-0.051360,-0.497188
2.087932,0.051559,-0.998212,0.032242,0.010834,-174.133087,1.429875,-3.627569,0.004099,0.005590,-0.000681,-0.014221,-0.109650,-0.985199,-0.012802,-0.051214,-0.497206
2.097959,0.051423,-0.998223,0.032288,0.010346,-174.147141,1.373796,-3.635863,0.002718,0.005485,-0.000632,-0.013870,-0.107315,-0.990860,-0.012477,-0.051118,-0.497224
2.107986,0.051239,-0.998233,0.032410,0.009857,-174.166611,1.317971,-3.652887,0.000084,0.005279,-0.000543,-0.013290,-0.101608,-0.989105,-0.011987,-0.050997,-0.497249
2.118014,0.051147,-0.998237,0.032501,0.009689,-174.176712,1.298949,-3.664418,-0.000022,0.002580,-0.000263,-0.017670,-0.100784,-0.986435,-0.011500,-0.050829,-0.497277
2.128041,0.051117,-0.998236,0.032517,0.009872,-174.180786,1.319896,-3.665203,0.000319,-0.000791,0.000073,-0.024216,-0.101944,-0.992813,-0.011334,-0.050742,-0.497290
2.138068,0.051087,-0.998234,0.032532,0.010178,-174.185394,1.354785,-3.665234,0.000608,-0.000352,0.000022,-0.023499,-0.101578,-0.984345,-0.011517,-0.050706,-0.497290
2.148095,0.050979,-0.998236,0.032562,0.010452,-174.198746,1.385973,-3.667258,0.001541,0.001621,-0.000202,-0.019928,-0.102097,-0.972351,-0.011822,-0.050665,-0.497287
2.158122,0.050858,-0.998238,0.032608,0.010696,-174.213562,1.413749,-3.671339,0.004874,0.000723,-0.000192,-0.022003,-0.107346,-0.962647,-0.012094,-0.050549,-0.497292
2.168150,0.050705,-0.998242,0.032684,0.010834,-174.231720,1.429323,-3.679474,0.006510,-0.000610,-0.000100,-0.024994,-0.109955,-0.959763,-0.012336,-0.050420,-0.497299
2.178177,0.050431,-0.998253,0.032776,0.010742,-174.262939,1.418380,-3.690911,0.004534,-0.001001,-0.000012,-0.026108,-0.106186,-0.963226,-0.012472,-0.050262,-0.497312
2.188204,0.050079,-0.998272,0.032898,0.010345,-174.302017,1.372368,-3.707574,0.001590,0.000485,-0.000088,-0.023254,-0.100906,-0.972778,-0.012376,-0.049991,-0.497341
2.198231,0.049744,-0.998290,0.033005,0.009796,-174.338654,1.308882,-3.723347,-0.000647,-0.000727,0.000088,-0.025131,-0.096924,-0.983810,-0.011975,-0.049652,-0.497385
2.208258,0.049531,-0.998304,0.033036,0.009323,-174.361404,1.254157,-3.729801,-0.002554,-0.003450,0.000401,-0.029648,-0.093140,-0.990616,-0.011421,-0.049335,-0.497430
2.218285,0.049424,-0.998313,0.033066,0.008835,-174.371964,1.198054,-3.736120,-0.003464,-0.002542,0.000327,-0.027008,-0.091370,-0.995468,-0.010944,-0.049139,-0.497460
2.228313,0.049453,-0.998316,0.033066,0.008362,-174.366821,1.144032,-3.738667,-0.003148,-0.000700,0.000135,-0.022354,-0.091934,-0.996704,-0.010454,-0.049048,-0.497479
2.238340,0.049576,-0.998312,0.033066,0.008057,-174.351639,1.109587,-3.740272,-0.002481,-0.001068,0.000155,-0.022034,-0.092880,-0.991516,-0.009983,-0.049094,-0.497484
2.248367,0.049789,-0.998302,0.033096,0.007858,-174.326523,1.087853,-3.744607,-0.000353,-0.000111,0.000018,-0.019424,-0.096924,-0.986618,-0.009682,-0.049226,-0.497477
2.258394,0.049942,-0.998293,0.033157,0.007736,-174.308609,1.074814,-3.752141,0.000155,-0.001831,0.000179,-0.022278,-0.097504,-0.977905,-0.009493,-0.049445,-0.497459
2.268421,0.050079,-0.998286,0.033218,0.007538,-174.292267,1.052975,-3.760078,0.001404,-0.002097,0.000183,-0.022537,-0.100082,-0.975967,-0.009379,-0.049600,-0.497446
2.278448,0.050126,-0.998286,0.033219,0.007233,-174.285797,1.018251,-3.761808,0.001336,-0.002837,0.000259,-0.023819,-0.101059,-0.984024,-0.009188,-0.049743,-0.497435
2.288476,0.050125,-0.998289,0.033188,0.006973,-174.284897,0.988385,-3.759735,-0.000068,-0.005571,0.000559,-0.028778,-0.098801,-0.988251,-0.008885,-0.049799,-0.497435
2.298503,0.050049,-0.998298,0.033081,0.006760,-174.292694,0.963058,-3.748814,0.000127,-0.005238,0.000522,-0.027573,-0.099121,-0.987412,-0.008625,-0.049808,-0.497439
2.308530,0.049912,-0.998311,0.032929,0.006577,-174.307648,0.940722,-3.732492,0.000617,-0.003612,0.000351,-0.023804,-0.099609,-0.983917,-0.008404,-0.049740,-0.497449
2.318557,0.049697,-0.998327,0.032806,0.006332,-174.331223,0.911285,-3.720033,0.002287,-0.002660,0.000227,-0.021408,-0.102112,-0.978561,-0.008209,-0.049611,-0.497466
2.328584,0.049332,-0.998352,0.032684,0.005966,-174.371704,0.867344,-3.708457,0.003751,-0.001978,0.000136,-0.019440,-0.103989,-0.972824,-0.007952,-0.049407,-0.497490
2.338611,0.048798,-0.998384,0.032593,0.005447,-174.430969,0.805495,-3.701300,0.004675,-0.000609,-0.000011,-0.015900,-0.104477,-0.966949,-0.007569,-0.049055,-0.497531
2.348640,0.048156,-0.998419,0.032562,0.004837,-174.502243,0.733109,-3.701610,0.008019,-0.000078,-0.000106,-0.013702,-0.109131,-0.959229,-0.007029,-0.048541,-0.497589
2.358666,0.047287,-0.998463,0.032578,0.004242,-174.599716,0.661889,-3.707229,0.007362,-0.004407,0.000330,-0.020874,-0.106628,-0.959061,-0.006397,-0.047923,-0.497658
2.368693,0.046249,-0.998512,0.032638,0.003586,-174.716354,0.583274,-3.718305,0.006671,-0.002020,0.000114,-0.015076,-0.103851,-0.961075,-0.005776,-0.047076,-0.497746
2.378721,0.045029,-0.998568,0.032669,0.003082,-174.854370,0.521276,-3.725122,0.004949,-0.004435,0.000360,-0.018509,-0.098938,-0.965088,-0.005090,-0.046063,-0.497848
2.388747,0.043808,-0.998623,0.032715,0.002655,-174.992752,0.468057,-3.733100,0.004814,-0.003444,0.000266,-0.015747,-0.097717,-0.979034,-0.004549,-0.044864,-0.497963
2.398774,0.042633,-0.998675,0.032684,0.002274,-175.125946,0.419867,-3.732026,0.001905,-0.002331,0.000189,-0.012909,-0.091568,-1.000748,-0.004085,-0.043661,-0.498074
2.408802,0.041641,-0.998719,0.032623,0.002182,-175.239243,0.405393,-3.725874,-0.000183,-0.002949,0.000253,-0.013565,-0.086685,-1.020447,-0.003664,-0.042502,-0.498177
2.418829,0.040863,-0.998751,0.032638,0.002304,-175.328949,0.416526,-3.727318,-0.003238,-0.003249,0.000294,-0.013977,-0.078720,-1.024887,-0.003538,-0.041517,-0.498261
2.428856,0.040237,-0.998773,0.032745,0.002319,-175.400696,0.416435,-3.739769,-0.007965,0.001682,-0.000079,-0.004059,-0.068161,-1.036850,-0.003635,-0.040736,-0.498325
2.438883,0.039841,-0.998782,0.032913,0.002502,-175.446869,0.436678,-3.758372,-0.008013,-0.000400,0.000091,-0.008362,-0.066498,-1.032837,-0.003634,-0.040112,-0.498376
2.448910,0.039581,-0.998786,0.033096,0.002914,-175.478256,0.483678,-3.777571,-0.006892,-0.007304,0.000635,-0.022705,-0.066925,-1.016800,-0.003811,-0.039710,-0.498406
2.458937,0.039322,-0.998789,0.033279,0.003082,-175.508698,0.502734,-3.797940,-0.005328,-0.005799,0.000504,-0.020157,-0.068497,-1.001297,-0.004221,-0.039436,-0.498425
2.468965,0.038910,-0.998799,0.033463,0.003098,-175.556000,0.503736,-3.819098,-0.005060,-0.007922,0.000667,-0.024307,-0.067230,-0.982727,-0.004387,-0.039172,-0.498444
2.478992,0.038345,-0.998816,0.033615,0.003082,-175.620758,0.500492,-3.836882,-0.004978,-0.011230,0.000917,-0.030472,-0.065735,-0.970322,-0.004396,-0.038760,-0.498476
2.489019,0.037613,-0.998841,0.033707,0.002869,-175.703857,0.473628,-3.848687,-0.004320,-0.009813,0.000790,-0.027695,-0.066025,-0.971939,-0.004368,-0.038196,-0.498520
2.499046,0.036758,-0.998872,0.033768,0.002655,-175.800964,0.446142,-3.856974,-0.005950,-0.008865,0.000716,-0.025574,-0.061905,-0.979507,-0.004133,-0.037473,-0.498577
2.509073,0.035782,-0.998908,0.033752,0.002487,-175.912231,0.423093,-3.856307,-0.008632,-0.009848,0.000791,-0.027222,-0.055359,-0.986557,-0.003893,-0.036627,-0.498642
2.519100,0.034775,-0.998948,0.033646,0.002213,-176.026474,0.387348,-3.845608,-0.009855,-0.007797,0.000630,-0.022980,-0.051529,-0.996475,-0.003692,-0.035659,-0.498714
2.529128,0.033829,-0.998987,0.033462,0.001968,-176.133881,0.355048,-3.825902,-0.009888,-0.007617,0.000596,-0.022263,-0.050095,-1.008972,-0.003380,-0.034664,-0.498786
2.539155,0.032883,-0.999028,0.033173,0.001938,-176.241989,0.346849,-3.793160,-0.009427,-0.010106,0.000742,-0.026718,-0.049103,-1.008453,-0.003098,-0.033728,-0.498852
2.549182,0.031876,-0.999074,0.032791,0.001938,-176.357224,0.341637,-3.749785,-0.008674,-0.006356,0.000470,-0.018738,-0.048096,-0.995575,-0.003027,-0.032787,-0.498915
2.559209,0.030868,-0.999121,0.032333,0.001816,-176.472031,0.322261,-3.698039,-0.002075,-0.002656,0.000181,-0.011093,-0.058411,-0.981201,-0.002981,-0.031783,-0.498980
2.569236,0.029953,-0.999164,0.031860,0.001556,-176.575760,0.287559,-3.645047,0.004619,-0.000283,-0.000009,-0.006119,-0.069992,-0.986359,-0.002812,-0.030782,-0.499044
2.579263,0.029159,-0.999199,0.031509,0.001236,-176.665436,0.246802,-3.606075,0.006638,0.002723,-0.000196,0.000443,-0.073425,-1.003128,-0.002509,-0.029878,-0.499100
2.589292,0.028381,-0.999227,0.031342,0.001007,-176.753677,0.217247,-3.587811,0.005686,0.006902,-0.000427,0.009583,-0.069992,-1.004044,-0.002154,-0.029097,-0.499148
2.599318,0.027679,-0.999247,0.031341,0.000900,-176.833725,0.202494,-3.588263,0.002315,0.010509,-0.000605,0.017303,-0.061432,-1.000641,-0.001896,-0.028328,-0.499194
2.609345,0.027069,-0.999264,0.031341,0.000809,-176.903290,0.189821,-3.588675,0.003087,0.008491,-0.000481,0.013657,-0.062271,-1.011887,-0.001767,-0.027630,-0.499233
2.619372,0.026520,-0.999279,0.031311,0.000824,-176.966217,0.189508,-3.585287,0.004926,0.000188,-0.000027,-0.002975,-0.064774,-1.011948,-0.001656,-0.027024,-0.499267
2.629399,0.025909,-0.999300,0.031159,0.000916,-177.036438,0.197349,-3.567608,0.001706,-0.003844,0.000198,-0.011047,-0.056580,-1.002365,-0.001654,-0.026475,-0.499296
2.639427,0.025345,-0.999323,0.030868,0.001114,-177.101761,0.217207,-3.533890,0.003759,-0.002638,0.000124,-0.008698,-0.059036,-0.994949,-0.001722,-0.025863,-0.499328
2.649454,0.024902,-0.999347,0.030441,0.001404,-177.153336,0.247629,-3.484219,0.007272,-0.004082,0.000179,-0.011917,-0.064865,-0.994202,-0.001895,-0.025293,-0.499356
2.659481,0.024658,-0.999366,0.030014,0.001587,-177.181854,0.266538,-3.434754,0.011190,-0.001881,0.000045,-0.008102,-0.072205,-0.999908,-0.002161,-0.024843,-0.499378
2.669508,0.024567,-0.999378,0.029663,0.001556,-177.192108,0.261747,-3.394679,0.012192,0.001446,-0.000128,-0.001755,-0.073715,-0.999863,-0.002326,-0.024595,-0.499389
2.679535,0.024689,-0.999382,0.029480,0.001297,-177.177231,0.231933,-3.374347,0.014027,0.005474,-0.000333,0.006424,-0.077301,-1.000839,-0.002284,-0.024505,-0.499394
2.689562,0.024933,-0.999377,0.029419,0.000900,-177.147888,0.187153,-3.368457,0.014631,0.006623,-0.000386,0.009262,-0.078827,-1.001434,-0.002024,-0.024635,-0.499389
2.699590,0.025299,-0.999368,0.029449,0.000671,-177.105225,0.162261,-3.372516,0.015219,0.002765,-0.000188,0.002274,-0.080063,-0.995621,-0.001633,-0.024891,-0.499378
2.709617,0.025696,-0.999356,0.029510,0.000565,-177.059418,0.151548,-3.379772,0.011990,0.002722,-0.000172,0.002609,-0.074097,-0.992401,-0.001416,-0.025263,-0.499360
2.719644,0.026108,-0.999342,0.029618,0.000549,-177.012146,0.151516,-3.392050,0.008627,0.002542,-0.000153,0.002441,-0.068390,-0.995361,-0.001323,-0.025662,-0.499339
2.729671,0.026551,-0.999324,0.029816,0.000519,-176.961395,0.150125,-3.414805,0.005824,0.000929,-0.000064,-0.000778,-0.063477,-0.993271,-0.001322,-0.026075,-0.499318
2.739698,0.026947,-0.999306,0.030075,0.000427,-176.915680,0.141796,-3.444748,0.002600,0.001384,-0.000080,0.000153,-0.058044,-0.995194,-0.001310,-0.026517,-0.499295
2.749725,0.027268,-0.999288,0.030380,0.000443,-176.879089,0.145599,-3.479624,0.001060,-0.001032,0.000053,-0.004501,-0.055450,-0.989548,-0.001237,-0.026916,-0.499274
2.759753,0.027466,-0.999274,0.030670,0.000717,-176.857422,0.178649,-3.511915,-0.002806,-0.004923,0.000276,-0.012222,-0.048157,-0.984329,-0.001271,-0.027235,-0.499256
2.769779,0.027527,-0.999265,0.030884,0.001083,-176.851746,0.221472,-3.535262,-0.005626,-0.004023,0.000239,-0.011017,-0.042984,-0.984695,-0.001559,-0.027424,-0.499245
2.779807,0.027481,-0.999263,0.030960,0.001434,-176.858185,0.261742,-3.542965,-0.008168,-0.003766,0.000239,-0.011276,-0.038177,-0.987534,-0.001933,-0.027473,-0.499241
